Date,signal,pos_strength,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_50_slope,SMA_200_slope,ADX_14,ADX_14_slope,+DI_14,-DI_14,strategy_return,equity_curve,trade_change
2025-02-18,0.0,0.0,22963.65,22992.5,22801.5,22945.3,0,23525.43499999999,24063.57899999999,-0.2837399675217221,0.024100310830823785,23.32659050888665,4.071237533253334,17.843595612203735,32.022846454497554,-0.0,102474.2769545978,0.0
2025-02-19,0.0,0.0,22847.25,23049.95,22814.85,22932.9,0,23493.11899999999,24066.730999999992,-0.28118754474069746,0.02645845148235202,23.400979176761076,2.0376203699261053,18.255972188652013,30.01983667208956,-0.0,102474.2769545978,0.0
2025-02-20,0.0,0.0,22821.1,22923.85,22812.75,22913.15,0,23456.01599999999,24071.509249999992,-0.2950806223136861,0.03295540534515358,23.47677919884609,0.6438518732612125,17.64841836677177,29.07895143731058,-0.0,102474.2769545978,0.0
2025-02-21,0.0,0.0,22857.2,22921.0,22720.3,22795.9,0,23418.568999999985,24075.212749999995,-0.31732695858734883,0.03524263432371705,23.8478485807438,1.9096183993296267,16.65153933747226,30.03834710947929,-0.0,102474.2769545978,0.0
2025-02-24,0.0,0.0,22609.35,22668.05,22518.8,22553.35,0,23382.915999999987,24077.459249999993,-0.31164712711656667,0.024718018044509318,24.781760997356077,5.558606602110608,15.361387155469572,33.345099205220095,-0.0,102474.2769545978,0.0
2025-02-25,0.0,0.0,22516.45,22625.3,22513.9,22547.55,0,23349.889999999985,24079.107749999996,-0.29326727862834034,0.016178465546479698,25.662572809516213,7.6095930525059226,14.862822826320826,32.405619593633936,-0.0,102474.2769545978,0.0
2025-02-27,0.0,0.0,22568.95,22613.3,22508.4,22545.05,0,23321.756999999987,24080.830249999995,-0.26155420478780184,0.014000646683693689,26.496808700756635,6.920604647843763,14.389231913285478,31.540109187065074,-0.0,102474.2769545978,0.0
2025-02-28,0.0,0.0,22433.4,22450.35,22104.85,22124.7,0,23292.500999999986,24079.434499999996,-0.24577845977004284,0.001356985497106614,28.270644253363034,10.162938311780238,12.578004293940698,39.109421948630725,-0.0,102474.2769545978,0.0
2025-03-03,0.0,0.0,22194.55,22261.55,22004.7,22119.3,0,23259.81799999999,24077.7005,-0.2655846212615907,-0.012996852548289613,30.11352438857145,13.649627502920895,11.656066435551631,39.10078803116935,-0.0,102474.2769545978,0.0
2025-03-04,0.0,0.0,21974.45,22105.05,21964.6,22082.65,0,23226.91799999999,24075.60375,-0.28156272269772625,-0.015908803838384795,31.902535442576973,12.84686389409712,11.127054404572528,38.50262795415495,-0.0,102474.2769545978,0.0
2025-03-05,0.0,0.0,22073.05,22394.9,22067.8,22337.3,0,23198.65999999999,24074.645,-0.2629341295791716,-0.012690165325374715,31.837330945994758,5.7243600422855865,18.384683993182264,34.89628033967557,0.0,102474.2769545978,0.0
2025-03-06,0.0,0.0,22476.35,22556.45,22245.85,22544.7,0,23173.285999999993,24074.379500000003,-0.2309045048507848,-0.005085023049507797,30.97675427637367,-2.9019046710869287,21.32405204605964,31.84601321051029,0.0,102474.2769545978,0.0
2025-03-07,0.0,0.0,22508.65,22633.8,22464.75,22552.5,0,23151.437999999995,24072.30375,-0.20355486049622834,-0.00972496167649122,29.816331357905305,-6.347892640616286,22.51477423863794,30.29393761135517,0.0,102474.2769545978,0.0
2025-03-10,0.0,0.0,22521.85,22676.75,22429.05,22460.3,0,23127.747999999992,24069.819750000002,-0.1965107581203653,-0.018940259706383498,28.536956059984274,-7.8762229077378105,22.14519514330459,28.130562950757554,-0.0,102474.2769545978,0.0
2025-03-11,0.0,0.0,22345.95,22522.1,22314.7,22497.9,0,23104.80999999999,24067.647,-0.20140433609352584,-0.01934484562990064,27.764015021953806,-6.883195357994172,20.8054547446677,29.76427814192617,0.0,102474.2769545978,0.0
2025-03-12,0.0,0.0,22536.35,22577.4,22329.55,22470.5,0,23079.361999999994,24065.55875,-0.20921189559830305,-0.017702666842788636,26.767036196046824,-6.202202716425337,20.914270671736954,27.614272486851117,-0.0,102474.2769545978,0.0
2025-03-13,0.0,0.0,22541.5,22558.05,22377.35,22397.2,0,23043.532999999992,24064.02125,-0.26521317422648466,-0.015064829561440897,25.841270143418914,-6.925312772718653,19.79177932767316,26.13218485751784,-0.0,102474.2769545978,0.0
2025-03-17,0.0,0.0,22353.15,22577.0,22353.15,22508.75,0,23013.612999999994,24064.12175,-0.28488222508057115,-0.005971189013019351,25.083684458580304,-6.288898498650856,18.469341346908635,25.108448354527585,0.0,102474.2769545978,0.0
2025-03-18,0.0,0.0,22662.25,22857.8,22599.2,22834.3,0,22997.977999999992,24065.639749999995,-0.19769103982449354,0.006725808555347826,23.61615274609172,-8.610712186273362,24.721876917643037,22.575412195403157,0.0,102474.2769545978,0.0
2025-03-19,0.0,0.0,22874.95,22940.7,22807.95,22907.6,0,22981.971999999998,24063.858249999994,-0.13748819014205196,-0.001094991135525523,22.606196238290696,-9.876891189492461,26.21884922909296,21.679624998813146,0.0,102474.2769545978,0.0
2025-03-20,0.0,0.0,23036.6,23216.7,22973.95,23190.65,0,22972.005999999998,24070.388999999996,-0.11293166729698717,0.019734567829225308,22.68005915901715,-3.963785283483508,31.926593968383994,19.717732152322732,0.0,102474.2769545978,0.0
2025-03-21,0.0,0.0,23168.25,23402.7,23132.8,23350.4,0,22968.483999999993,24074.039249999998,-0.058689480606820124,0.042308261186687034,23.3048382978424,3.090489227764623,34.827291258328884,18.171407602534778,0.0,102474.2769545978,0.0
